type,pair,dataset,subset_idx,D_f,hq_mean,corr,wavelet_corr,weight,tci_global,mci_global,fold_idx,tmci_value,tmci_global,tmci_std_cv
MFDFA_subset,,NIST_3_Eu_Europium,43,0.8898251567744893,0.8610195672404185,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,44,1.1349884312528957,1.1022169014399663,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,45,1.2796943284384839,1.2240707417417664,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,46,1.2141542976840634,1.1246759234660657,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,47,1.160336244941417,1.113678106468254,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,48,1.1008415759748191,1.0946066244321127,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,49,0.8898251567744893,0.8610195672404185,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,50,1.1654900958246706,1.0876082807801593,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,51,1.270153619544533,1.2196754549470705,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,52,0.9456266683330249,0.8941944913767953,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,53,0.9936261918356374,0.9910493204823081,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,54,1.4503449720171757,1.3600222961713202,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,55,1.2813347597810523,1.1656023880422022,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,56,1.0836773910324609,0.9983092803272705,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,57,1.2765350893159355,1.1977368387873508,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,58,0.6884577455855593,0.7157985778838466,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,59,1.541366319694618,1.4852748444595123,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,60,1.3153478734108996,1.2127568220157388,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,61,1.1654900958246706,1.0876082807801593,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,62,0.8666147931413729,0.8832549236292202,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,63,0.9577456313166215,0.9193329828316421,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,64,0.6884577455855593,0.7157985778838466,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,65,1.1467357856877853,1.0785781084250934,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,66,0.6982378754938006,0.7412442000706276,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,67,1.066175378810691,1.0222241761564423,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,68,1.2953401622936347,1.1975643031173013,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,69,1.2953401622936347,1.1975643031173013,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,70,1.181023787028709,1.2238996653004723,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,71,1.1008415759748191,1.0946066244321127,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,72,1.541366319694618,1.4852748444595123,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,73,0.9753539810553219,0.9228572200914176,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,74,1.3249631011049279,1.3335117209463216,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,75,0.9114110743697422,0.8360149935351886,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,76,1.1008415759748191,1.0946066244321127,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,77,1.066175378810691,1.0222241761564423,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,78,1.3153478734108996,1.2127568220157388,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,79,0.9753539810553219,0.9228572200914176,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,80,1.06698360199752,1.0185570461723237,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,81,0.9124113706260323,0.8823199657238583,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,82,1.1349884312528957,1.1022169014399663,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,83,1.2953401622936347,1.1975643031173013,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,84,1.3835743671040581,1.2887838268167773,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,85,1.2765350893159355,1.1977368387873508,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,86,0.9577456313166215,0.9193329828316421,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,87,1.4503449720171757,1.3600222961713202,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,88,1.1876079218043265,1.1080156701887236,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,89,1.285021286000645,1.2308120688662763,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,90,0.9753539810553219,0.9228572200914176,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,91,1.025936003935678,0.9698499532562951,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,92,0.7909265862934169,0.8006163357462222,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,93,1.212572210887739,1.2159706175998066,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,94,1.2720952111532604,1.2257259701490975,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,95,2.190325334107765,2.0660335229445184,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,96,1.2872697033697076,1.2320942222163704,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,97,1.1497329916243182,1.1069338305378962,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,98,0.8610574465197576,0.8262155129107571,,,,,,,,,
MFDFA_subset,,NIST_3_Eu_Europium,99,1.1876079218043265,1.1080156701887236,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,0,1.2943553859010932,1.2010588663676653,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,1,0.9317661306357985,0.9501374821743306,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,2,1.2682277210670518,1.2153986064176796,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,3,1.2414359543011684,1.1649924461719914,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,4,1.231161961734823,1.1779091687661505,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,5,1.259629529519303,1.1962676396812777,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,6,1.2119819851477667,1.1345507810752191,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,7,1.13592045712871,1.1078729392558957,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,8,1.4218584487553512,1.3287704251084838,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,9,1.7298470995037236,1.5790790747809376,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,10,1.064252597616169,1.0746108355230906,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,11,1.0820946606797135,1.0509170616525016,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,12,0.9926543899120805,0.9632868472068591,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,13,1.4804332840046748,1.3875530536305147,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,14,1.1081181963726339,1.098322619135638,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,15,0.848468036812062,0.8402519476476219,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,16,0.7986197156659431,0.8188649900712356,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,17,0.8351523697169757,0.8024294950191948,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,18,1.2918183787681565,1.257705764302171,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,19,1.2932878448314342,1.2098029699460449,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,20,1.506706847596629,1.4112883426722262,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,21,1.2624255144232701,1.19208981068201,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,22,0.7802737314801036,0.7917648037035252,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,23,1.2541091357446443,1.2252992312340822,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,24,1.1277019285930703,1.0132985139757043,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,25,0.9994141965157703,0.9690589502764437,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,26,1.2368791432930761,1.2107823537285374,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,27,0.8685190839827245,0.8310942686250118,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,28,0.8420336203370585,0.845060954232478,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,29,1.060634202058527,1.0209961608296951,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,30,0.9228354105407593,0.9147915091007806,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,31,0.6988932965806538,0.6896694215016991,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,32,1.2126074852740403,1.1897606201842632,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,33,1.0850019485830087,1.0819672816012291,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,34,1.3116060483551004,1.2214848219610317,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,35,1.0605570232197803,1.0087487557955324,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,36,1.2221399123040235,1.1794158192677093,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,37,1.2757596608490382,1.2552935999524601,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,38,1.2378434496333623,1.1895475866038576,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,39,1.1213087014996213,1.0782801288194799,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,40,1.0591261732823514,1.0829732382827606,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,41,1.1941401707375383,1.1727647193794108,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,42,0.8808486114135692,0.88378518921769,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,43,1.1897589000062831,1.1066539620386244,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,44,1.5353751206249782,1.4311166460819862,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,45,1.4253300853103732,1.3443771129973505,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,46,0.956493700103984,0.9427861935445159,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,47,1.6094632967587752,1.5070368231001858,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,48,1.094933697532252,1.018469966432763,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,49,1.2420545996566623,1.2220580262447798,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,50,0.9835334717057336,0.975223204254849,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,51,1.2040217360603624,1.1339409358816064,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,52,1.1427099819954143,1.1103565224366154,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,53,1.3561096006980977,1.2802497876934287,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,54,1.2447106662265155,1.1667737308637711,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,55,1.5899717806026474,1.4820432396151293,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,56,1.060409215877852,1.0031736208286959,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,57,0.9261946235064427,0.8887857371710403,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,58,0.9683828909033023,0.9495701957244492,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,59,1.3526210065188677,1.3050027555559705,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,60,1.6546453748414127,1.5860472130014664,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,61,1.6524514397338244,1.560388202035808,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,62,0.96148436317439,0.9561847220057922,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,63,1.3055094138310346,1.2542896427629893,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,64,1.2933762112965748,1.2300774345041503,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,65,1.05518143504043,1.0502410700957925,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,66,1.4340821680040063,1.3568370850345441,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,67,0.84156120254838,0.7905643934911886,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,68,1.3617596254367894,1.3392129842887086,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,69,1.4390199800744363,1.3902433920472197,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,70,0.9263780926071146,0.8781366046780801,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,71,1.234274308833894,1.1909883668043628,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,72,0.9628934731366654,0.96512757534548,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,73,1.406918282553605,1.341968075842465,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,74,1.2669173944618364,1.1935005225870885,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,75,1.4227332080018886,1.3754076401895745,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,76,0.7341115365755028,0.7088823544107969,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,77,0.8122490951030203,0.8083000365643082,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,78,1.44872128270821,1.3458809537954433,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,79,1.3526210065188677,1.3050027555559705,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,80,1.1735563944219436,1.0781688872635622,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,81,1.350001086299721,1.2599364133941844,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,82,0.8927528857349392,0.8851695544313412,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,83,1.3808764000735168,1.2779450029937631,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,84,1.4302034236150623,1.3510006418486782,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,85,1.1155336169886831,1.0652398738958369,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,86,1.6074806485075617,1.5332480470881893,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,87,1.1197625682724284,1.0651569926330826,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,88,1.008477238897708,0.9597438806794465,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,89,0.8803877818643706,0.880282800892274,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,90,1.0037174320315219,0.962659768953773,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,91,0.913353528937872,0.9139338755000438,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,92,1.8080415035763313,1.6726071679945906,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,93,1.4398038857400892,1.36625283934398,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,94,1.0336852606820748,0.9727738793813386,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,95,1.1486877638334352,1.1613496071439842,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,96,1.6405434021798606,1.5589805582860508,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,97,1.1563324107072208,1.0892934788253144,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,98,1.1625044314371864,1.097771610049293,,,,,,,,,
MFDFA_subset,,NIST_3_Fe_Iron,99,1.4678285609250736,1.3899925530402495,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,0,1.0025370549390638,0.9497535084905169,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,1,1.259815125961181,1.2370988980052533,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,2,1.0434964274725602,1.0635651912912603,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,3,1.2529251783137194,1.212537027275842,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,4,1.2592549760065685,1.2231311074356301,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,5,0.9757995484475334,0.9618202074361707,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,6,0.9866626568155871,0.9567662197978315,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,7,0.6871454442738878,0.7111617762017329,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,8,0.8660183995659029,0.861414553397151,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,9,1.2831545288034618,1.191944087962169,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,10,1.1206691233510484,1.0234752944838035,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,11,0.9729257661183128,0.9538117434298596,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,12,1.1417987255437871,1.0522609974705392,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,13,1.0674174075594212,1.054528705907703,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,14,1.5232856071332561,1.3871715618000928,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,15,0.8982342065206165,0.8742302236147639,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,16,0.981082192519645,0.9898836796382168,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,17,0.9055875379792271,0.8571881578385193,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,18,1.0190275065767058,1.0126230514246874,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,19,1.281895758877832,1.2156922582340284,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,20,1.1613554045227865,1.0832102343568915,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,21,1.0006405670041483,1.0113264032062608,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,22,1.3287787856167699,1.2794957112254037,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,23,1.1417987255437871,1.0522609974705392,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,24,1.8163700854958276,1.692451283522295,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,25,1.4390404767799603,1.3417301116202436,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,26,1.2972188862089298,1.229251964073363,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,27,1.7619477308627438,1.654037473398027,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,28,1.2654755848674146,1.183123893322203,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,29,1.4295760822507513,1.3109106231788412,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,30,1.3072784610748152,1.2184003144352926,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,31,1.0674174075594212,1.054528705907703,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,32,1.2483991486628025,1.215102828577543,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,33,1.1613554045227865,1.0832102343568915,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,34,1.5232856071332561,1.3871715618000928,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,35,1.1420026410601816,1.0854812558789306,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,36,1.2654755848674146,1.183123893322203,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,37,1.1339724004713747,1.1027576207474823,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,38,1.2640242540837778,1.1739470938861165,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,39,0.9876131572181702,1.019714304811805,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,40,1.1673621303898642,1.0774087596483346,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,41,1.1358679311120787,1.1448925713478793,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,42,1.0066026053539674,1.0238749177189541,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,43,1.0969040409221136,1.0908612888825504,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,44,1.0066026053539674,1.0238749177189541,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,45,1.2831545288034618,1.191944087962169,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,46,1.2234390549743897,1.1901978543899647,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,47,1.2781682625032587,1.2268786531787386,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,48,1.4295760822507513,1.3109106231788412,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,49,1.1627443609380923,1.152770293626118,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,50,1.3244177120704719,1.3156122781895738,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,51,1.259815125961181,1.2370988980052533,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,52,1.6620340217493257,1.5404355720074232,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,53,1.4145929144214702,1.394724526077555,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,54,1.2529251783137194,1.212537027275842,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,55,1.2628107631012346,1.1716105486483377,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,56,1.2592549760065685,1.2231311074356301,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,57,1.1275167856333306,1.0918064671619885,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,58,1.2214221817323405,1.1762863521887648,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,59,1.301468980047332,1.2678928573528232,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,60,1.0434964274725602,1.0635651912912603,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,61,1.0990034000913813,1.1179371527140556,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,62,0.7950700872988745,0.7685598722266992,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,63,1.010360272846789,0.9928928925537889,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,64,1.2777621518126097,1.2535789963969868,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,65,1.8132411580282934,1.7148618640998046,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,66,0.8283108347278973,0.8605208052817226,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,67,1.2654755848674146,1.183123893322203,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,68,1.4145929144214702,1.394724526077555,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,69,0.981082192519645,0.9898836796382168,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,70,1.8163700854958276,1.692451283522295,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,71,0.8982342065206165,0.8742302236147639,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,72,1.264438689777588,1.2135536946515217,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,73,1.1358679311120787,1.1448925713478793,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,74,1.264438689777588,1.2135536946515217,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,75,1.264438689777588,1.2135536946515217,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,76,1.0283890843500747,1.0192944545472238,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,77,1.1950350546803021,1.1452001284352344,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,78,0.7252431400712362,0.7680710863823799,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,79,1.2588790758927497,1.1666995902578188,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,80,1.2777621518126097,1.2535789963969868,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,81,0.8889071672608528,0.8605132631212195,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,82,1.0006405670041483,1.0113264032062608,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,83,1.0103040844211177,0.9878214650901244,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,84,1.2449685827142436,1.158115373182739,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,85,1.2808383582355842,1.221034569452086,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,86,1.2449685827142436,1.158115373182739,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,87,1.4999928878359765,1.4265310524794648,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,88,1.0283890843500747,1.0192944545472238,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,89,0.912513551631277,0.9083408151031485,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,90,1.2640242540837778,1.1739470938861165,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,91,0.7950700872988745,0.7685598722266992,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,92,0.9714359276761804,0.9781509311282022,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,93,1.082492029742324,1.0340695480693383,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,94,1.2483991486628025,1.215102828577543,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,95,1.8132411580282934,1.7148618640998046,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,96,0.981082192519645,0.9898836796382168,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,97,1.375428898052879,1.2742508114435795,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,98,1.2529251783137194,1.212537027275842,,,,,,,,,
MFDFA_subset,,NIST_3_Kr_Krypton,99,1.147814015095346,1.143539198395903,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,0,1.389560483266696,1.2690156668872514,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,1,1.2495409155002306,1.1854369028159149,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,2,1.0998959547558218,1.0627496900201572,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,3,1.3400893976302954,1.2767344074704918,,,,,,,,,
MFDFA_subset,,NIST_3_Sn_Tin,4,1.1182019010455133,1.0986038715394726,,,,,,,,,
